DYRK1A_N,ITSN1_N,BDNF_N,NR1_N,NR2A_N,pAKT_N,pBRAF_N,pCAMKII_N,pCREB_N,pELK_N,pERK_N,pJNK_N,PKCA_N,pMEK_N,pNR1_N,pNR2A_N,pNR2B_N,pPKCAB_N,pRSK_N,AKT_N,BRAF_N,CAMKII_N,CREB_N,ELK_N,ERK_N,GSK3B_N,JNK_N,MEK_N,TRKA_N,RSK_N,APP_N,Bcatenin_N,SOD1_N,MTOR_N,P38_N,pMTOR_N,DSCR1_N,AMPKA_N,NR2B_N,pNUMB_N,RAPTOR_N,TIAM1_N,pP70S6_N,NUMB_N,P70S6_N,pGSK3B_N,pPKCG_N,CDK5_N,S6_N,ADARB1_N,AcetylH3K9_N,RRP1_N,BAX_N,ARC_N,ERBB4_N,nNOS_N,Tau_N,GFAP_N,GluR3_N,GluR4_N,IL1B_N,P3525_N,pCASP9_N,PSD95_N,SNCA_N,Ubiquitin_N,pGSK3B_Tyr216_N,SHH_N,BAD_N,BCL2_N,pS6_N,pCFOS_N,SYP_N,H3AcK18_N,EGR1_N,H3MeK4_N,CaNA_N,Genotype,Treatment,Behavior,class
0.290859564,0.465345036,0.306446731,2.443401937,3.552058111,0.193855932,0.15753632,3.196125908,0.212318402,6.113347458,0.327027845,0.279509685,0.255599274,0.23153753,0.872578692,0.819158596,1.737590799,1.064315981,0.390889831,0.778299031,0.247881356,0.349273608,0.149061743,1.355024213,2.26316586,0.96655569,0.218825666,0.234564165,0.63998184,0.145883777,0.359866828,2.353510896,1.118038741,0.584140436,0.49122276,0.764830508,0.510139225,0.347306295,0.582929782,0.270732446,0.288438257,0.388468523,0.34594431,0.171769852,0.928583445,0.132402423,1.096652086,0.241251682,0.311827052,1.008159489,0.120625841,0.144263122,0.167732167,0.122392328,0.153600269,0.171096904,0.178919919,0.107923957,0.259757739,0.130720054,0.559639973,0.252944145,1.355400404,2.268169583,0.156292059,1.088997308,0.743606999,0.248149394,0.149562584,0.119700538,0.122392328,0.137870121,0.417900404,0.130467699,0.198014805,0.195911844,0.98384926,1,0,1,3
0.466666667,0.68984375,0.390885417,2.6703125,5.059375,0.238802083,0.186848958,4.159635417,0.2203125,1.363541667,0.711979167,0.357421875,0.40625,0.285677083,0.976822917,0.945833333,1.845442708,2.624609375,0.527734375,0.704296875,0.404947917,0.362630208,0.182291667,1.328255208,2.960026042,1.484244792,0.283723958,0.315104167,0.8984375,0.167578125,0.436979167,2.572916667,0.338411458,0.475520833,0.387630208,0.763151042,0.559375,0.381510417,0.59453125,0.37890625,0.301692708,0.399348958,0.38046875,0.206737811,0.938062356,0.173676501,2.065634373,0.328799609,0.425263305,1.915812234,0.147101904,0.156099602,0.195787124,0.113412848,0.153797866,0.184975936,0.162516566,0.120457557,0.249564065,0.128897259,0.528074214,0.322103648,1.555346307,2.528841459,0.145497663,1.304456999,0.932063891,0.228290437,0.150031387,0.109925368,0.113412848,0.110343866,0.530027202,0.118016321,0.148496896,0.149264142,2.064797377,0,1,0,4
0.5085554,0.614586255,0.227769986,1.509677419,2.204207574,0.178681627,0.149228612,1.459186536,0.155680224,1.374474053,0.747545582,0.227208976,0.213183731,0.189901823,0.61654979,0.467601683,1.065918654,0.736605891,0.320336606,0.430014025,0.39943899,0.261430575,0.164375877,0.614586255,1.541935484,0.822440393,0.199719495,0.198316971,0.379803647,0.142496494,0.382047686,1.249368864,0.279102384,0.454698457,0.439270687,0.66171108,0.629453015,0.355119215,0.502384292,0.367180926,0.310518934,0.414586255,0.229453015,0.13580712,0.912412884,0.142399699,0.628932002,0.210585798,0.426822377,0.669052552,0.073836881,0.150122434,0.128461104,0.102655867,0.14202298,0.19137314,0.187417593,0.124882275,0.19457525,0.166509701,0.568468638,0.278018459,1.359766434,1.789790921,0.167828216,1.056884536,0.779242795,0.24392541,0.187605952,0.144283293,0.102655867,0.168393294,0.347334715,0.142964777,0.208137126,0.205688454,1.159540403,0,1,0,4
0.20406547,0.328405491,0.25343189,1.889915523,2.403379092,0.271119324,0.195353749,2.675554382,0.274551214,0.967265048,0.149155227,0.294086589,0.274815206,0.286958817,0.672386484,0.507127772,1.099524815,1.347940866,0.458553326,0.610084477,0.290654699,0.355068638,0.168162619,0.774815206,1.732576558,1.021911299,0.242872228,0.247096093,0.673178458,0.211193242,0.332893347,1.631995776,0.689545935,0.422122492,0.364308342,0.642555438,0.55781415,0.289334741,0.447465681,0.28405491,0.264519535,0.331309398,0.697465681,0.159574468,0.720192694,0.164391811,2.960859093,0.269971899,0.485547973,0.69751104,0.5941389,0.176435167,0.140907266,0.112806102,0.157968687,0.162585307,0.339622642,0.125853071,0.164191088,0.106583701,0.554596548,0.311120032,1.369128864,2.186471297,0.189883581,1.346045765,0.814532316,0.215776796,0.186069851,0.1347617489937106,0.112806102,0.1310530394368159,0.345242874,0.29706945,0.18285829,0.278201525,1.308912084,0,0,1,7
0.276746458,0.397166585,0.304347826,2.138983879,3.207132389,0.277723498,0.200781632,5.605276014,0.206643869,1.291890572,0.407425501,0.424279433,0.29653151,0.301416707,0.815828041,1.095994138,1.599169516,1.140693698,0.502686859,0.631411822,0.268197362,0.406448461,0.202735711,1.015632633,1.759159746,0.899120664,0.245969712,0.307767465,0.640205178,0.189057157,0.347826087,1.896678065,0.672691744,0.506350757,0.566194431,0.904494382,0.638495359,0.358329262,0.63727406,0.345383488,0.344894968,0.420127015,0.476062531,0.158369471,0.983174328,0.162359063,1.807805724,0.337207285,0.335993062,0.824111015,0.167389419,0.175888985,0.169297485,0.131483088,0.163052905,0.18057242,0.209887251,0.128360798,0.314830876,0.172246314,0.66452732,0.309973981,1.950563747,2.691934085,0.199132697,1.492627927,0.847007806,0.218386817,0.209366869,0.181960104,0.131483088,0.162359063,0.521422376,0.206071119,0.284648742,0.305637467,1.025151778,1,1,1,1
0.371998425,0.597821808,0.299698202,2.214145125,3.711192757,0.197743078,0.160083978,4.503083585,0.188557932,1.285789267,0.376590999,0.291562787,0.280934261,0.23750164,0.832043039,0.721690067,1.593754101,1.161527359,0.42396011,0.726413856,0.267418974,0.329615536,0.144338013,1.207321874,2.570003936,1.237895289,0.217687967,0.261907886,0.621571972,0.13685868,0.424091327,2.220705944,0.673008791,0.483925994,0.489437082,0.917333683,0.588374229,0.397323186,0.539036872,0.338407033,0.30087915,0.438262695,0.377509513,0.169898558,1.066800083,0.120212546,1.451107584,0.245669726,0.295562763,0.884687047,0.106203851,0.132012974,0.18487337,0.127389414,0.149679111,0.189634946,0.16058243,0.091229039,0.22082672,0.12380098,0.559243668,0.266717273,1.214339935,2.111586502,0.17065765,1.242426334,0.870126285,0.258643296,0.123041888,0.121385688,0.127389414,0.130425782,0.392933545,0.116900145,0.167897316,0.155061762,0.991166931,1,1,1,1
0.26272,0.47184,0.32768,2.64128,4.25088,0.24064,0.19424,2.8872,0.22496,1.27008,0.30656,0.35952,0.2904,0.29008,0.9488,0.81792,1.71136,1.2048,0.44784,0.8088,0.31296,0.39472,0.17568,1.26,2.9472,1.14064,0.24048,0.2888,0.77168,0.20656,0.36384,2.70672,1.00368,0.45056,0.41376,0.77616,0.54784,0.37248,0.56608,0.27952,0.29072,0.38416,0.35776,0.185594547,0.985907709,0.13926499,1.259832366,0.285622179,0.319333149,0.933222806,0.066869301,0.134751773,0.174357557,0.131988579,0.16201529,0.208436953,0.144699272,0.102238187,0.208160634,0.106659298,0.484019527,0.267108778,1.540388689,2.562033711,0.152436216,1.279819471,0.764483743,0.190568297,0.122685825,0.103251359,0.131988579,0.107856682,0.517822603,0.102053974,0.144054527,0.175831261,1.284056369,1,0,1,3
0.52421875,0.700130208,0.257682292,1.954036458,3.281380208,0.194921875,0.154817708,2.53125,0.197786458,1.539713542,0.768619792,0.264583333,0.245703125,0.215104167,0.679166667,0.69140625,1.49609375,1.090885417,0.335546875,0.595442708,0.422526042,0.297395833,0.15859375,1.0171875,2.627604167,0.955859375,0.211328125,0.234375,0.632682292,0.129296875,0.4109375,1.910677083,0.275130208,0.3359375,0.258723958,0.663411458,0.536067708,0.258203125,0.432942708,0.354947917,0.223958333,0.344401042,0.131119792,0.199714964,1.242375297,0.158669834,0.975771971,0.313254157,0.468788599,0.771496437,0.190688836,0.164085511,0.188123515,0.121615202,0.159144893,0.17871734,0.196484561,0.120760095,0.268978622,0.15087886,0.702327791,0.267648456,2.029643705,2.603135392,0.14023753,1.103562945,0.798764846,0.241995249,0.1579142423471741,0.131971496,0.121615202,0.118574822,0.387458432,0.1696092262433333,0.1831345384551724,0.2054395747469136,1.690736342,0,1,0,4
0.438651138,0.710455038,0.291847237,2.15804442,3.184588299,0.257990249,0.176462622,4.263949079,0.229279523,1.276408451,0.616061755,0.385021668,0.405606717,0.269366197,0.743228602,0.850758397,1.566630553,2.247833153,0.545910076,0.5562026,0.385834236,0.33071506,0.200162514,1.177410618,2.319745395,1.167930661,0.234425785,0.268282774,0.7625948,0.157908992,0.444068256,2.008531961,0.308911159,0.3875948,0.323943662,0.724404117,0.575027086,0.285617551,0.486457205,0.350216685,0.257719393,0.404523294,0.542930661,0.212949135,1.093384872,0.172537995,2.905648774,0.325485373,0.548537292,0.925502943,0.308091013,0.163138013,0.189141703,0.111657735,0.162786612,0.210577176,0.232451902,0.118685759,0.213300536,0.129842748,0.511200914,0.307476061,1.933145919,2.355881578,0.137749275,1.191601511,0.815690064,0.231397698,0.167179127,0.121057718,0.111657735,0.121409119,0.526574717,0.194588421,0.164807169,0.230607046,1.858736713,0,0,0,6
0.37440953,0.46231259,0.344629287,1.861162456,3.287122612,0.22181146,0.185459026,1.444239063,0.176422263,1.123023208,0.426987061,0.266173752,0.325734237,0.279523516,0.695830766,0.410556582,1.158143356,1.655781475,0.465393305,0.510166359,0.351817622,0.359416718,0.18402136,0.789484494,1.885192031,1.125898542,0.230642842,0.242349558,0.557403984,0.158348737,0.356541384,1.710002054,0.326966523,0.387348532,0.358595194,0.657013761,0.519203122,0.323475046,0.476278497,0.30971452,0.336414048,0.369069624,0.458410351,0.12277937,0.626361032,0.161031519,1.959455587,0.285816619,0.269770774,0.903581662,0.14269341,0.163180516,0.173352436,0.099140401,0.130372493,0.151862464,0.119054441,0.118481375,0.237249284,0.136962751,0.434527221,0.249283668,1.251289398,1.764756447,0.125501433,0.942406877,0.806160458,0.193839542,0.183954155,0.1347617489937106,0.099140401,0.125787966,0.446561605,0.160601719,0.227936963,0.224212034,1.613896848,1,1,0,0
0.417036038,0.584891116,0.365002891,2.30815186,4.015609944,0.243592214,0.194449798,3.616303719,0.20389285,1.151281557,0.576989786,0.33513201,0.375602235,0.310079013,0.815571401,0.761996531,1.57390634,2.336673733,0.521102332,0.563499711,0.375987666,0.336481018,0.184043168,0.980150318,2.101175564,1.276931971,0.28155714,0.283869724,0.769897861,0.197340528,0.407592985,2.025823858,0.325496242,0.462131432,0.358643284,0.722682598,0.537675853,0.323761804,0.540759299,0.356523415,0.304104837,0.371747928,0.524571208,0.177906839,0.735332464,0.170795306,2.304136541,0.31267038,0.347990992,1.477065308,0.128718739,0.160365059,0.196396824,0.099679981,0.144482636,0.14543084,0.139978665,0.120659002,0.212042195,0.119592272,0.425506697,0.280194382,1.277942397,2.29619533,0.142586227,1.300817826,0.930781083,0.23930307,0.174114022,0.12895579,0.099679981,0.135237644,0.442455849,0.142704753,0.171387934,0.182055233,1.906483347,0,1,0,4
0.23192446,0.410251799,0.265467626,2.386870504,4.552428058,0.216546763,0.158992806,5.497302158,0.202068345,1.0,0.328327338,0.342535971,0.280845324,0.267446043,0.948381295,1.220773381,1.837230216,1.248651079,0.467086331,0.753776978,0.166456835,0.289568345,0.136780576,1.473830935,2.48057554,1.005755396,0.200359712,0.242535971,0.636061151,0.115017986,0.312230216,2.569694245,0.798381295,0.406384892,0.424280576,0.952158273,0.506294964,0.378147482,0.485161871,0.308723022,0.288758993,0.378327338,0.294154676,0.196561951,1.222155097,0.141915641,1.59797891,0.268947715,0.364674868,1.170749121,0.129173989,0.158007469,0.185413005,0.139883568,0.15141696,0.224956063,0.165806239,0.113356766,0.26982645,0.145924868,0.610720562,0.330184534,1.979953866,2.369398067,0.196232425,1.482864675,0.843475395,0.233139279,0.125109842,0.115773286,0.139883568,0.147407733,0.451394991,0.125659051,0.16344464,0.146803603,0.901526801,1,1,1,1
0.274203945,0.491040351,0.235013536,1.768982854,2.596106742,0.183060462,0.132654377,2.442696919,0.169008637,0.858450432,0.29779554,0.251772592,0.232048472,0.204976151,0.646512827,0.519530746,1.089209746,1.070259121,0.399639036,0.550341627,0.21980147,0.260409952,0.151991749,0.854067294,1.756606936,0.887456491,0.178419492,0.210777362,0.499290963,0.120794121,0.337759443,1.629238108,0.467448756,0.391001676,0.363155859,0.55794766,0.44759572,0.291091917,0.440634266,0.295088307,0.24816295,0.355549826,0.473249968,0.199117167,0.910373285,0.164187698,2.375491795,0.299683332,0.605220228,0.822473851,0.286728721,0.173207945,0.199980808,0.117934939,0.151616927,0.211783898,0.306112657,0.123020823,0.236925439,0.140581518,0.553977545,0.327415795,1.630265809,2.187122157,0.162844257,1.117071298,0.938105748,0.234622397,0.187889838,0.129738029,0.117934939,0.143652241,0.367910949,0.177526149,0.177718069,0.220804145,1.20285961,0,0,1,7
0.411998328,0.536162207,0.362458194,2.115593645,2.903846154,0.300585284,0.239130435,5.220735786,0.261078595,1.305392977,0.464464883,0.378971572,0.406772575,0.345735786,0.781145485,0.741638796,1.449832776,1.971780936,0.595735786,0.703177258,0.349707358,0.388586957,0.222198997,1.043478261,2.325041806,1.127717391,0.289088629,0.316053512,0.722826087,0.191680602,0.456730769,2.068561873,0.606814381,0.468018395,0.402801003,0.788879599,0.635660535,0.35493311,0.536162207,0.383779264,0.344063545,0.442934783,0.442934783,0.146659906,0.749017619,0.181898846,2.363924452,0.294460641,0.290657878,1.068576499,0.192039549,0.195335277,0.172518697,0.114843453,0.145772595,0.160096337,0.179743947,0.127519331,0.178349601,0.110153378,0.516034985,0.262897706,1.828622132,1.978324249,0.143744454,1.416909621,0.92838129,0.25617949,0.182025605,0.174927114,0.114843453,0.154265433,0.460134364,0.17530739,0.207884396,0.266446951,1.251869692,0,0,1,7
1.773210693,1.498850244,0.317620006,2.214141995,4.144150618,0.201350963,0.171026157,2.516096579,0.186404139,3.11713136,2.331848232,0.256108077,0.304972693,0.242454728,0.778672032,0.49726933,1.395803392,1.729663696,0.457171601,0.614113251,1.575165277,0.35901121,0.181805116,1.030468525,2.622736419,1.939781546,0.246910032,0.268755389,0.712561081,0.161109514,0.34032768,2.187410175,0.280252946,0.37237712,0.275079046,0.6063524,0.484622018,0.317763725,0.473124461,0.3190572,0.267893073,0.345357861,0.318626042,0.178541492,1.022725156,0.177703269,1.580236565,0.339852845,0.342367514,0.981559095,0.125640309,0.176213095,0.197354941,0.105150414,0.138120518,0.164477973,0.297569153,0.130297103,0.226133929,0.13830679,0.400391171,0.272795008,1.198751979,2.147154699,0.156282015,0.854335475,1.115861041,0.194840272,0.140355779,0.125360902,0.105150414,0.113066965,0.474620471,0.1696092262433333,0.161497625,0.2054395747469136,2.027102543,1,0,0,2
0.309139235,0.512574116,0.347986097,2.524023717,4.139848702,0.244326314,0.212430996,3.056839092,0.203843795,1.616233899,0.319157636,0.354324269,0.348395011,0.336740953,0.919443877,0.837047639,1.79002249,1.463708853,0.430995706,0.746677571,0.244735228,0.403598446,0.180535678,1.311592721,2.196483337,1.054998978,0.2510734,0.286035576,0.741770599,0.178286649,0.482927827,2.408505418,0.957472909,0.538744633,0.555510121,0.925373134,0.876098957,0.499488857,0.720302597,0.425475363,0.445307708,0.612144756,0.633612758,0.206494917,0.96486033,0.168097917,1.591155858,0.270358306,0.221300957,1.307472115,0.785016287,0.247853124,0.241141052,0.147172046,0.162767743,0.209456125,0.348830323,0.153291876,0.218043628,0.164643174,0.455137696,0.274800118,1.587799822,2.129997039,0.171453953,1.386931201,0.737340835,0.233047083,0.1579142423471741,0.1347617489937106,0.147172046,0.159313,0.415753627,0.1696092262433333,0.1831345384551724,0.342216958,0.751653341,0,1,1,5
2.516367377,2.419004863,0.443789749,3.075102881,5.867564534,0.187803966,0.175271231,2.104470632,0.226056865,4.687897493,3.566685372,0.300785634,0.349794239,0.271043771,1.060231949,0.718574635,1.958380097,2.156191545,0.401421624,0.897399925,1.999251777,0.400953984,0.18761691,2.133090161,3.943696221,2.281144781,0.279461279,0.349420127,0.904320988,0.172933034,0.44332211,3.016647961,0.34885896,0.439393939,0.337355032,0.72409278,0.547792742,0.479236813,0.615413393,0.401047512,0.349794239,0.490460157,0.200523756,0.163232264,0.671474831,0.164704151,1.551221666,0.294818958,0.279805711,1.039593759,0.096114218,0.185899323,0.181925228,0.094053577,0.122755372,0.136443921,0.168383868,0.137474242,0.175007359,0.10612305,0.357668531,0.244627613,1.055048572,1.909184575,0.150721225,1.018840153,0.914924934,0.222549308,0.186635266,0.188107153,0.094053577,0.137474242,0.453782749,0.1696092262433333,0.211510156,0.2054395747469136,1.52708272,1,0,0,2
0.602819996,0.835561253,0.301043765,2.133125801,3.064457059,0.215345175,0.184764695,1.985533785,0.204907526,1.703167918,0.822926204,0.254715254,0.304522981,0.251968504,0.7172679,0.39846182,1.291155466,1.478300678,0.474088995,0.482329244,0.566196667,0.313678813,0.178538729,0.837575536,2.126350485,1.379234572,0.25379967,0.255264604,0.709027651,0.185497162,0.428859183,1.984068852,0.305255448,0.34389306,0.276139901,0.600256363,0.530488921,0.28218275,0.489287676,0.264603552,0.241530855,0.335286578,0.4312397,0.155660377,0.803721174,0.162866876,1.822720126,0.275681342,0.330581761,0.778563941,0.15408805,0.149109015,0.169680294,0.103773585,0.144392034,0.173611111,0.183176101,0.108228512,0.206498952,0.099449686,0.418632075,0.270702306,1.238207547,2.652122642,0.121855346,1.007337526,0.891116352,0.196933962,0.138233753,0.1347617489937106,0.103773585,0.1310530394368159,0.367924528,0.1235587,0.141378407,0.154219078,1.664832285,0,1,0,4
0.382181818,0.586545455,0.318545455,2.072,3.073636364,0.259636364,0.202727273,3.006363636,0.223454545,1.248727273,0.442727273,0.354545455,0.324181818,0.310363636,0.761818182,0.657636364,1.274,1.499090909,0.510545455,0.635636364,0.352363636,0.350727273,0.210727273,1.041636364,2.137454545,1.179818182,0.254,0.292909091,0.685272727,0.188,0.416909091,1.926545455,0.586545455,0.443454545,0.399090909,0.679090909,0.607818182,0.351818182,0.544,0.364545455,0.355818182,0.438909091,0.489818182,0.184061815,0.950640065,0.187406297,2.496367201,0.310575481,0.539614808,1.077384385,0.23988006,0.177257525,0.188444239,0.116134241,0.153038865,0.192365356,0.277476646,0.127782263,0.193057317,0.110252566,0.474109099,0.308614923,1.504094107,2.107138738,0.153154192,1.195479183,0.948794833,0.211278976,0.166416792,0.133663937,0.116134241,0.11463499,0.422788606,0.148425787,0.163648945,0.191212086,1.433514012,0,0,1,7
0.485099846,0.556374808,0.287250384,1.892165899,2.847004608,0.223041475,0.177572965,1.462365591,0.169892473,1.537941628,0.695852535,0.280798771,0.301382488,0.292473118,0.727803379,0.532411674,1.205529954,1.125960061,0.4,0.568970814,0.421198157,0.349308756,0.19109063,0.824884793,2.044239631,0.976036866,0.224270353,0.238095238,0.492165899,0.185560676,0.366513057,1.421198157,0.361290323,0.566513057,0.488479263,0.871889401,0.681105991,0.470660522,0.614746544,0.459293395,0.428571429,0.494930876,0.32688172,0.142459473,0.62682168,0.183887342,0.890453578,0.244309808,0.239233666,0.770754871,0.081218274,0.199115769,0.146880629,0.09317177,0.125102342,0.128377272,0.136400851,0.128541019,0.172588832,0.10119535,0.388570493,0.235467496,1.020140822,1.42492222,0.159325364,1.009988538,0.640412641,0.174553791,0.165875225,0.151301785,0.09317177,0.1310530394368159,0.361061077,0.143278205,0.218929098,0.208285574,1.030948092,1,1,0,0
0.422991643,0.573767696,0.363295241,2.321848883,3.563022344,0.270339417,0.20689067,5.645062255,0.237932799,1.41071124,0.448746376,0.35869009,0.422309398,0.307180624,0.797885042,0.800443459,1.599010745,2.064983797,0.544090056,0.721473648,0.338222753,0.418898175,0.202456081,1.083063278,2.582807436,1.173119563,0.260105748,0.340098925,0.721303087,0.195463074,0.480982432,2.355790551,0.635169708,0.494627324,0.443288419,0.810677128,0.617772471,0.364489169,0.582636875,0.380692478,0.345898004,0.473307181,0.462561828,0.161879631,0.879529077,0.180858622,2.465543489,0.289252004,0.278595352,1.131939511,0.196691363,0.185425759,0.17497209,0.121282858,0.145945397,0.1723333,0.204912209,0.123921648,0.178625799,0.111032173,0.413681112,0.281843093,1.630163402,1.995026895,0.148482696,1.471125546,0.942961535,0.236171724,0.184207855,0.143103623,0.121282858,0.149091647,0.444737643,0.150614026,0.182076525,0.223079265,1.209073379,0,0,1,7
